age,gender,parent_income,num_siblings,family_support,commute_time_min,part_time_job,previous_gpa,num_failed_courses,high_school_grade,math_background_score,language_background_score,science_background_score,prior_semester_credits,study_hours_last_semester,past_attendance_rate,academic_warnings_count,lecture_attendance_rate,assignment_submission_rate,quiz_avg_score,midterm_score,lab_participation_rate,online_portal_usage_minutes,group_project_activity,library_visits_per_month,discussion_forum_posts,lateness_count,stress_level,sleep_hours,motivation_level,study_time_per_week,concentration_level,exam_anxiety_level,course_difficulty_rating,teacher_experience_years,class_size,num_prerequisites,course_type,final_score,final_grade,pass_fail
25.0,Male,9898.0,0.0,5.0,84.0,No,3.74,1.0,55.9,76.0,53.0,3.0,20.0,33.0,58.0,3.0,87.0,97.0,53.0,13.0,96.0,,31.0,18.0,3.0,,2.0,5.9,,35.0,6.0,10.0,4.0,,141.0,3.0,Elective,61.8,D,Pass
28.0,,19734.0,0.0,2.0,4.0,Yes,3.94,4.0,65.4,53.0,8.0,40.0,15.0,188.0,62.0,2.0,56.0,80.0,43.0,22.0,8.0,1179.0,19.0,6.0,17.0,0.0,10.0,5.9,10.0,30.0,0.0,8.0,5.0,38.0,21.0,1.0,Elective,43.4,,Fail
27.0,Male,11136.0,3.0,0.0,49.0,No,1.91,4.0,87.8,56.0,7.0,14.0,,162.0,90.0,1.0,65.0,62.0,89.0,25.0,67.0,1702.0,87.0,7.0,43.0,1.0,0.0,7.2,10.0,19.0,4.0,1.0,2.0,21.0,96.0,2.0,Elective,57.9,C,Pass
18.0,Female,22240.0,5.0,,43.0,No,2.62,0.0,87.4,7.0,51.0,57.0,12.0,32.0,98.0,1.0,97.0,72.0,60.0,61.0,9.0,662.0,35.0,15.0,43.0,2.0,1.0,7.0,5.0,16.0,10.0,5.0,2.0,,31.0,0.0,Mandatory,81.5,B,Pass
25.0,Female,16216.0,0.0,3.0,119.0,No,2.74,2.0,77.1,89.0,95.0,80.0,12.0,144.0,58.0,3.0,83.0,65.0,45.0,62.0,98.0,72.0,82.0,7.0,25.0,11.0,3.0,8.6,0.0,28.0,3.0,0.0,4.0,33.0,197.0,0.0,Mandatory,69.5,C,Pass
21.0,Male,28399.0,0.0,3.0,14.0,No,2.67,2.0,90.6,13.0,27.0,94.0,17.0,102.0,85.0,2.0,81.0,51.0,34.0,66.0,55.0,1958.0,86.0,17.0,26.0,1.0,1.0,5.6,0.0,19.0,0.0,,2.0,27.0,38.0,0.0,Elective,59.0,D,Pass
27.0,Male,21009.0,2.0,1.0,,Yes,2.24,2.0,54.2,27.0,17.0,84.0,17.0,142.0,62.0,2.0,80.0,74.0,,91.0,89.0,69.0,77.0,15.0,33.0,12.0,4.0,6.1,8.0,23.0,2.0,4.0,4.0,2.0,158.0,1.0,Mandatory,74.2,C,Pass
25.0,Female,14398.0,3.0,3.0,1.0,,3.96,3.0,50.2,91.0,71.0,12.0,16.0,54.0,79.0,1.0,60.0,97.0,19.0,58.0,89.0,1937.0,57.0,17.0,29.0,7.0,8.0,6.6,5.0,8.0,10.0,10.0,5.0,28.0,175.0,0.0,Elective,76.4,C,Pass
23.0,Female,22691.0,3.0,0.0,23.0,No,3.66,4.0,55.2,80.0,,90.0,19.0,29.0,95.0,3.0,53.0,53.0,66.0,97.0,58.0,1154.0,49.0,17.0,42.0,1.0,7.0,4.7,6.0,36.0,7.0,0.0,2.0,12.0,112.0,1.0,Mandatory,61.5,D,Pass
28.0,,15994.0,4.0,2.0,53.0,No,2.83,4.0,90.9,,35.0,9.0,16.0,89.0,66.0,0.0,62.0,89.0,4.0,82.0,19.0,1197.0,24.0,0.0,49.0,10.0,1.0,5.0,7.0,17.0,,4.0,4.0,20.0,115.0,2.0,Mandatory,60.6,D,Pass
26.0,Female,11042.0,0.0,1.0,9.0,No,2.94,4.0,74.8,86.0,56.0,38.0,13.0,166.0,76.0,1.0,56.0,98.0,34.0,49.0,59.0,732.0,36.0,0.0,,9.0,4.0,7.2,0.0,23.0,1.0,8.0,5.0,6.0,153.0,0.0,Elective,68.4,C,Pass
28.0,Male,21309.0,1.0,2.0,83.0,No,3.14,1.0,69.2,95.0,3.0,85.0,16.0,162.0,93.0,2.0,86.0,87.0,10.0,41.0,13.0,1718.0,59.0,5.0,14.0,6.0,3.0,5.0,4.0,19.0,8.0,1.0,3.0,18.0,114.0,1.0,Mandatory,62.0,D,Pass
21.0,Male,11187.0,5.0,5.0,34.0,No,2.81,3.0,61.7,52.0,68.0,11.0,13.0,70.0,93.0,2.0,64.0,66.0,,13.0,28.0,729.0,9.0,12.0,0.0,,5.0,6.5,6.0,18.0,1.0,2.0,1.0,4.0,29.0,1.0,Mandatory,50.0,C,Pass
19.0,Male,8714.0,2.0,3.0,40.0,No,3.12,4.0,56.5,77.0,39.0,30.0,17.0,74.0,72.0,3.0,73.0,69.0,49.0,21.0,61.0,1088.0,52.0,10.0,44.0,9.0,1.0,4.5,7.0,14.0,4.0,4.0,2.0,25.0,144.0,3.0,Elective,56.0,C,Pass
,Female,25581.0,2.0,4.0,46.0,Yes,3.45,4.0,79.0,73.0,72.0,98.0,18.0,13.0,79.0,1.0,74.0,77.0,7.0,88.0,21.0,961.0,19.0,6.0,,1.0,1.0,,5.0,4.0,8.0,1.0,2.0,13.0,38.0,0.0,Elective,74.9,C,Pass
22.0,Female,16287.0,5.0,3.0,117.0,No,3.93,2.0,82.0,98.0,61.0,4.0,14.0,75.0,85.0,0.0,85.0,68.0,93.0,41.0,35.0,165.0,56.0,0.0,44.0,,6.0,9.8,3.0,9.0,7.0,3.0,1.0,6.0,103.0,3.0,Mandatory,,C,Pass
27.0,Male,24390.0,5.0,3.0,84.0,Yes,3.55,2.0,52.5,66.0,16.0,10.0,17.0,198.0,58.0,2.0,97.0,60.0,93.0,47.0,45.0,1414.0,44.0,9.0,2.0,8.0,4.0,9.6,4.0,25.0,2.0,9.0,2.0,13.0,131.0,3.0,Mandatory,68.0,C,Pass
26.0,Female,14953.0,1.0,1.0,29.0,Yes,1.39,4.0,53.6,65.0,89.0,46.0,16.0,58.0,67.0,2.0,77.0,69.0,21.0,63.0,41.0,118.0,45.0,15.0,48.0,4.0,1.0,9.7,1.0,31.0,6.0,9.0,4.0,29.0,154.0,4.0,Mandatory,69.5,C,Pass
29.0,Male,10541.0,4.0,2.0,92.0,Yes,2.64,1.0,86.4,81.0,15.0,96.0,19.0,133.0,76.0,0.0,67.0,91.0,11.0,43.0,,671.0,93.0,8.0,17.0,3.0,,5.7,3.0,17.0,10.0,9.0,2.0,8.0,124.0,3.0,Elective,66.0,C,Pass
20.0,Female,19921.0,1.0,1.0,98.0,Yes,2.9,4.0,71.8,4.0,64.0,17.0,18.0,180.0,91.0,2.0,68.0,78.0,55.0,76.0,0.0,1349.0,,14.0,34.0,5.0,0.0,8.5,3.0,5.0,2.0,,4.0,38.0,138.0,,Elective,75.3,C,Pass
25.0,Male,13169.0,5.0,0.0,114.0,No,1.8,2.0,65.8,94.0,3.0,53.0,15.0,174.0,96.0,0.0,72.0,82.0,80.0,83.0,88.0,1142.0,77.0,15.0,24.0,13.0,10.0,6.4,5.0,35.0,5.0,5.0,2.0,37.0,150.0,3.0,Mandatory,78.6,C,Pass
21.0,Male,21112.0,5.0,2.0,37.0,Yes,2.43,3.0,74.2,8.0,1.0,35.0,18.0,177.0,58.0,1.0,77.0,62.0,5.0,71.0,0.0,44.0,6.0,10.0,30.0,9.0,3.0,9.2,5.0,35.0,6.0,1.0,4.0,33.0,48.0,0.0,Elective,59.4,D,Pass
23.0,Male,9381.0,1.0,0.0,25.0,No,3.8,1.0,59.7,68.0,66.0,64.0,17.0,117.0,52.0,0.0,69.0,85.0,75.0,33.0,88.0,1287.0,62.0,4.0,23.0,13.0,2.0,6.5,0.0,23.0,1.0,10.0,3.0,27.0,103.0,3.0,Elective,67.5,C,Pass
27.0,Male,22730.0,4.0,0.0,19.0,Yes,1.78,0.0,51.3,15.0,41.0,78.0,20.0,,76.0,1.0,64.0,88.0,80.0,,76.0,1834.0,21.0,11.0,30.0,5.0,4.0,6.2,9.0,28.0,3.0,1.0,1.0,2.0,168.0,0.0,Mandatory,80.4,B,Pass
23.0,Female,4366.0,1.0,1.0,35.0,Yes,1.95,3.0,67.4,23.0,24.0,70.0,16.0,99.0,51.0,3.0,99.0,70.0,74.0,5.0,29.0,1435.0,75.0,17.0,10.0,14.0,8.0,6.8,8.0,39.0,9.0,0.0,1.0,26.0,91.0,0.0,Elective,62.7,D,Pass
20.0,Male,15494.0,4.0,3.0,63.0,Yes,3.72,3.0,66.3,74.0,40.0,60.0,17.0,172.0,87.0,3.0,90.0,87.0,57.0,71.0,0.0,1852.0,65.0,8.0,11.0,10.0,5.0,4.6,1.0,37.0,4.0,4.0,1.0,34.0,150.0,3.0,Mandatory,83.2,C,Pass
22.0,Male,9028.0,5.0,5.0,42.0,No,1.28,1.0,70.1,57.0,17.0,95.0,20.0,30.0,81.0,2.0,76.0,97.0,25.0,62.0,16.0,1193.0,5.0,12.0,31.0,13.0,2.0,9.0,8.0,35.0,2.0,0.0,2.0,39.0,94.0,0.0,Elective,72.2,C,Pass
29.0,Male,12428.0,5.0,4.0,39.0,No,3.64,1.0,75.2,15.0,65.0,35.0,12.0,65.0,,1.0,97.0,73.0,99.0,14.0,54.0,1286.0,26.0,19.0,38.0,0.0,3.0,9.1,1.0,31.0,1.0,1.0,2.0,10.0,58.0,2.0,Elective,66.0,C,Pass
20.0,Male,25252.0,5.0,5.0,17.0,No,1.91,4.0,90.0,31.0,51.0,10.0,12.0,76.0,79.0,0.0,53.0,76.0,43.0,92.0,93.0,1475.0,5.0,19.0,32.0,10.0,3.0,5.5,10.0,7.0,3.0,1.0,1.0,26.0,108.0,3.0,Elective,70.7,C,Pass
28.0,Female,22259.0,0.0,3.0,21.0,Yes,2.5,0.0,95.3,52.0,21.0,77.0,16.0,112.0,98.0,1.0,59.0,64.0,92.0,93.0,41.0,1434.0,85.0,,25.0,5.0,2.0,9.1,10.0,34.0,9.0,,2.0,5.0,67.0,4.0,Mandatory,67.2,C,Pass
28.0,Male,13286.0,4.0,3.0,76.0,Yes,2.93,1.0,58.9,33.0,19.0,28.0,13.0,128.0,81.0,,50.0,77.0,57.0,56.0,83.0,1647.0,57.0,14.0,45.0,1.0,9.0,8.4,6.0,11.0,7.0,6.0,4.0,18.0,108.0,3.0,Elective,64.6,C,Pass
18.0,Male,8041.0,5.0,2.0,78.0,Yes,2.94,1.0,,4.0,89.0,35.0,12.0,166.0,66.0,0.0,86.0,66.0,45.0,0.0,25.0,1410.0,80.0,6.0,34.0,8.0,0.0,5.4,3.0,6.0,3.0,0.0,,31.0,123.0,4.0,Elective,55.4,C,Pass
24.0,Female,21985.0,3.0,1.0,15.0,Yes,3.94,3.0,51.2,54.0,44.0,4.0,19.0,47.0,51.0,1.0,67.0,78.0,7.0,38.0,90.0,1136.0,82.0,,30.0,1.0,7.0,7.6,8.0,23.0,3.0,2.0,2.0,30.0,189.0,,Elective,55.3,C,Pass
21.0,Male,6174.0,3.0,2.0,88.0,No,1.1,4.0,82.3,99.0,8.0,60.0,19.0,112.0,83.0,2.0,65.0,75.0,17.0,26.0,20.0,614.0,13.0,13.0,29.0,4.0,4.0,7.1,3.0,7.0,0.0,9.0,1.0,37.0,118.0,0.0,Elective,53.3,C,Pass
24.0,Male,2923.0,1.0,4.0,2.0,Yes,3.11,4.0,67.4,46.0,,54.0,17.0,165.0,58.0,3.0,57.0,75.0,9.0,46.0,36.0,810.0,50.0,14.0,36.0,12.0,2.0,4.5,10.0,19.0,3.0,4.0,5.0,14.0,114.0,4.0,Elective,51.1,C,Pass
20.0,Male,,3.0,1.0,68.0,Yes,3.54,2.0,71.6,21.0,46.0,89.0,20.0,156.0,67.0,2.0,82.0,79.0,30.0,49.0,30.0,464.0,99.0,14.0,38.0,10.0,6.0,9.7,2.0,37.0,3.0,8.0,,19.0,90.0,2.0,Elective,69.0,C,Pass
29.0,Male,22784.0,4.0,5.0,26.0,Yes,2.76,0.0,53.3,76.0,82.0,32.0,16.0,137.0,88.0,1.0,67.0,67.0,34.0,50.0,11.0,1045.0,11.0,6.0,11.0,3.0,9.0,9.0,4.0,24.0,8.0,7.0,4.0,28.0,89.0,4.0,Mandatory,56.7,D,Pass
28.0,Female,24726.0,0.0,5.0,102.0,No,3.93,2.0,92.2,86.0,,14.0,16.0,173.0,50.0,0.0,83.0,60.0,9.0,41.0,24.0,766.0,58.0,13.0,47.0,6.0,8.0,4.4,0.0,15.0,9.0,7.0,4.0,1.0,79.0,3.0,Elective,61.1,D,Pass
22.0,Female,596760.0,4.0,5.0,96.0,No,2.25,4.0,86.6,80.0,0.0,97.0,16.0,500.0,65.0,3.0,69.0,89.0,25.0,,58.0,10000.0,55.0,13.0,12.0,4.0,9.0,8.0,1.0,38.0,0.0,6.0,4.0,24.0,45.0,0.0,Mandatory,80.2,C,Pass
22.0,,5303.0,2.0,3.0,39.0,Yes,3.25,3.0,58.1,34.0,90.0,23.0,18.0,145.0,80.0,1.0,92.0,53.0,80.0,90.0,69.0,1295.0,46.0,10.0,48.0,13.0,7.0,7.8,5.0,19.0,4.0,4.0,5.0,24.0,67.0,4.0,Mandatory,89.9,C,Pass
19.0,Female,15885.0,,0.0,101.0,No,3.06,3.0,50.3,49.0,27.0,36.0,18.0,157.0,92.0,1.0,80.0,78.0,63.0,19.0,47.0,1991.0,67.0,12.0,38.0,6.0,2.0,4.1,,37.0,4.0,10.0,,24.0,95.0,2.0,Elective,65.0,C,Pass
28.0,Female,29177.0,5.0,3.0,3.0,No,1.09,0.0,55.8,46.0,45.0,40.0,,100.0,81.0,,64.0,88.0,59.0,86.0,36.0,905.0,37.0,5.0,11.0,4.0,3.0,7.2,10.0,12.0,9.0,6.0,3.0,1.0,52.0,0.0,Mandatory,84.2,C,Pass
27.0,Female,11239.0,,3.0,42.0,Yes,2.66,4.0,74.6,86.0,86.0,73.0,17.0,78.0,72.0,0.0,73.0,70.0,21.0,3.0,27.0,1260.0,1.0,19.0,33.0,,5.0,3.5,1.0,20.0,8.0,8.0,1.0,19.0,177.0,0.0,,49.1,C,Fail
29.0,Male,11890.0,1.0,1.0,101.0,No,,3.0,90.6,10.0,44.0,68.0,14.0,44.0,69.0,1.0,77.0,72.0,85.0,18.0,62.0,1661.0,59.0,17.0,11.0,8.0,1.0,7.4,8.0,7.0,6.0,10.0,5.0,34.0,179.0,4.0,Elective,70.7,C,Pass
19.0,Male,23964.0,2.0,3.0,113.0,Yes,2.59,1.0,86.0,91.0,25.0,0.0,14.0,194.0,71.0,0.0,61.0,92.0,24.0,46.0,,,,1.0,9.0,10.0,5.0,4.5,6.0,12.0,9.0,0.0,2.0,36.0,164.0,1.0,Elective,57.2,,Pass
21.0,Male,28806.0,3.0,4.0,51.0,No,3.65,0.0,81.9,17.0,3.0,64.0,12.0,95.0,95.0,3.0,61.0,60.0,75.0,62.0,30.0,397.0,10.0,17.0,5.0,5.0,5.0,4.5,4.0,32.0,6.0,5.0,2.0,,189.0,2.0,Mandatory,65.6,C,Pass
21.0,Male,9600.0,2.0,3.0,119.0,No,2.89,1.0,89.9,18.0,75.0,47.0,13.0,53.0,89.0,1.0,56.0,67.0,61.0,63.0,49.0,1004.0,89.0,17.0,44.0,14.0,4.0,6.7,3.0,15.0,8.0,4.0,3.0,,176.0,1.0,Elective,68.0,C,Pass
21.0,Female,28444.0,3.0,0.0,51.0,Yes,2.78,4.0,75.6,57.0,89.0,46.0,12.0,75.0,80.0,1.0,93.0,80.0,36.0,99.0,74.0,1155.0,12.0,16.0,10.0,7.0,8.0,7.9,1.0,,,6.0,1.0,3.0,109.0,0.0,Mandatory,85.1,C,Pass
,Male,29230.0,1.0,1.0,116.0,Yes,3.02,4.0,83.3,80.0,51.0,95.0,17.0,98.0,99.0,0.0,82.0,64.0,92.0,90.0,45.0,5.0,86.0,14.0,6.0,1.0,9.0,7.1,5.0,37.0,7.0,4.0,4.0,21.0,45.0,4.0,Mandatory,78.1,B,Pass
19.0,Male,10122.0,1.0,5.0,65.0,No,2.58,1.0,91.7,21.0,37.0,93.0,17.0,44.0,93.0,0.0,99.0,59.0,55.0,87.0,34.0,,86.0,2.0,40.0,9.0,1.0,3.4,4.0,34.0,0.0,7.0,2.0,23.0,173.0,4.0,Elective,74.7,C,Pass
23.0,Female,18466.0,5.0,4.0,61.0,Yes,2.34,2.0,77.7,6.0,72.0,20.0,15.0,21.0,51.0,0.0,74.0,78.0,4.0,63.0,69.0,420.0,24.0,1.0,48.0,0.0,,3.2,2.0,23.0,0.0,2.0,4.0,8.0,143.0,2.0,Elective,61.4,D,Pass
24.0,Male,18476.0,5.0,5.0,82.0,Yes,2.12,0.0,80.3,79.0,65.0,90.0,19.0,129.0,67.0,0.0,84.0,99.0,40.0,45.0,64.0,380.0,49.0,18.0,44.0,0.0,5.0,4.2,,18.0,6.0,10.0,4.0,32.0,33.0,3.0,Mandatory,74.6,C,Pass
28.0,Male,25144.0,1.0,1.0,62.0,No,3.1,,81.1,26.0,31.0,60.0,14.0,43.0,80.0,1.0,90.0,88.0,29.0,26.0,87.0,1289.0,36.0,10.0,43.0,13.0,9.0,9.5,8.0,24.0,3.0,3.0,2.0,12.0,114.0,4.0,Elective,65.4,C,Pass
27.0,Female,29732.0,5.0,0.0,50.0,,3.33,1.0,96.5,1.0,44.0,76.0,12.0,48.0,69.0,0.0,73.0,90.0,71.0,21.0,65.0,1305.0,10.0,6.0,34.0,7.0,9.0,9.3,0.0,15.0,9.0,8.0,4.0,8.0,157.0,3.0,Mandatory,71.6,C,Pass
20.0,Male,9375.0,,2.0,63.0,Yes,2.27,2.0,72.7,19.0,7.0,75.0,13.0,147.0,52.0,2.0,86.0,77.0,37.0,98.0,45.0,1480.0,27.0,10.0,37.0,4.0,1.0,9.0,10.0,26.0,10.0,3.0,1.0,5.0,82.0,4.0,Mandatory,80.5,C,Pass
28.0,Male,9837.0,0.0,4.0,81.0,Yes,1.13,3.0,54.5,91.0,73.0,92.0,14.0,127.0,51.0,1.0,62.0,75.0,29.0,99.0,1.0,517.0,23.0,0.0,35.0,13.0,6.0,5.7,7.0,35.0,1.0,0.0,1.0,13.0,111.0,4.0,Elective,75.8,B,Pass
,Female,25108.0,4.0,0.0,55.0,No,2.63,0.0,93.5,76.0,13.0,56.0,18.0,39.0,55.0,1.0,69.0,63.0,79.0,69.0,64.0,743.0,55.0,,47.0,3.0,1.0,9.0,2.0,18.0,1.0,2.0,1.0,,186.0,4.0,Elective,70.0,C,Pass
25.0,Male,21432.0,2.0,5.0,10.0,,2.72,,52.8,20.0,,51.0,16.0,25.0,70.0,0.0,94.0,75.0,92.0,5.0,50.0,848.0,72.0,19.0,49.0,12.0,6.0,6.1,4.0,39.0,3.0,2.0,1.0,32.0,109.0,3.0,Elective,68.2,C,Pass
19.0,Male,19851.0,0.0,2.0,34.0,Yes,2.44,1.0,52.3,41.0,69.0,45.0,14.0,145.0,81.0,2.0,64.0,77.0,93.0,41.0,73.0,1958.0,92.0,6.0,22.0,14.0,4.0,3.6,6.0,34.0,3.0,4.0,3.0,18.0,116.0,3.0,Mandatory,69.6,C,Pass
28.0,Male,28600.0,1.0,5.0,10.0,No,2.08,3.0,59.8,30.0,47.0,42.0,20.0,194.0,74.0,1.0,79.0,59.0,13.0,65.0,25.0,1584.0,56.0,3.0,11.0,1.0,3.0,9.0,8.0,30.0,7.0,5.0,3.0,27.0,108.0,,Elective,,C,Pass
25.0,Male,17188.0,1.0,,32.0,,3.69,4.0,53.7,62.0,90.0,79.0,20.0,30.0,55.0,2.0,66.0,,17.0,50.0,8.0,970.0,11.0,6.0,36.0,5.0,7.0,,5.0,5.0,4.0,2.0,3.0,18.0,93.0,4.0,Elective,53.1,C,Pass
28.0,Male,14009.0,1.0,2.0,65.0,No,2.44,3.0,76.1,3.0,69.0,83.0,19.0,10.0,94.0,2.0,71.0,75.0,26.0,63.0,2.0,154.0,57.0,16.0,18.0,14.0,9.0,5.7,8.0,,5.0,5.0,5.0,17.0,89.0,0.0,Elective,77.8,C,Pass
22.0,Female,7489.0,3.0,2.0,119.0,,3.4,4.0,93.8,93.0,53.0,95.0,15.0,80.0,69.0,0.0,75.0,84.0,5.0,69.0,59.0,206.0,82.0,7.0,31.0,2.0,2.0,8.8,10.0,31.0,8.0,2.0,5.0,30.0,27.0,0.0,Elective,61.1,D,Pass
,Male,21082.0,2.0,1.0,0.0,No,2.91,2.0,62.2,8.0,8.0,3.0,,127.0,65.0,1.0,62.0,66.0,66.0,33.0,34.0,1443.0,94.0,15.0,14.0,12.0,5.0,,9.0,10.0,10.0,10.0,2.0,18.0,145.0,0.0,Mandatory,63.4,C,Pass
24.0,Male,10983.0,4.0,3.0,32.0,Yes,3.36,4.0,,35.0,51.0,76.0,20.0,87.0,58.0,2.0,63.0,70.0,10.0,41.0,86.0,1383.0,55.0,10.0,49.0,11.0,7.0,6.9,1.0,19.0,4.0,2.0,5.0,6.0,132.0,4.0,Mandatory,60.1,D,Pass
19.0,Male,2475.0,5.0,3.0,76.0,Yes,3.63,4.0,62.6,88.0,85.0,52.0,20.0,14.0,79.0,3.0,66.0,60.0,67.0,29.0,57.0,1719.0,98.0,16.0,10.0,7.0,2.0,7.1,4.0,36.0,8.0,2.0,4.0,13.0,63.0,4.0,Elective,63.7,C,Pass
23.0,Female,10695.0,2.0,0.0,26.0,Yes,1.73,1.0,64.5,89.0,29.0,82.0,12.0,97.0,53.0,2.0,90.0,55.0,88.0,92.0,77.0,605.0,78.0,4.0,,1.0,7.0,6.1,6.0,30.0,4.0,7.0,2.0,21.0,122.0,4.0,Elective,74.1,C,Pass
27.0,Female,2230.0,3.0,2.0,64.0,No,3.49,4.0,93.3,12.0,90.0,33.0,16.0,68.0,66.0,0.0,61.0,92.0,40.0,62.0,41.0,1137.0,16.0,14.0,37.0,13.0,6.0,9.4,10.0,,2.0,3.0,5.0,,77.0,3.0,Elective,66.5,C,Pass
20.0,Female,9021.0,3.0,3.0,105.0,Yes,3.16,4.0,82.9,55.0,1.0,38.0,19.0,133.0,84.0,1.0,96.0,75.0,93.0,3.0,76.0,1552.0,59.0,8.0,36.0,13.0,5.0,3.3,8.0,5.0,9.0,1.0,3.0,5.0,28.0,1.0,Mandatory,65.0,C,Pass
26.0,Male,11778.0,2.0,0.0,92.0,Yes,2.68,0.0,57.4,4.0,31.0,72.0,17.0,54.0,,2.0,59.0,94.0,88.0,91.0,66.0,265.0,,17.0,33.0,11.0,5.0,9.9,0.0,26.0,3.0,6.0,5.0,11.0,88.0,2.0,Elective,79.1,C,Pass
20.0,Male,,3.0,0.0,44.0,Yes,2.63,1.0,64.5,14.0,86.0,60.0,12.0,188.0,98.0,3.0,70.0,58.0,94.0,43.0,40.0,424.0,26.0,8.0,30.0,6.0,9.0,8.4,0.0,16.0,2.0,5.0,,16.0,89.0,0.0,Elective,62.5,C,Pass
28.0,Male,13282.0,5.0,4.0,103.0,No,1.93,2.0,81.5,61.0,0.0,50.0,16.0,17.0,80.0,1.0,98.0,83.0,67.0,56.0,64.0,1422.0,90.0,9.0,,4.0,3.0,,7.0,23.0,1.0,2.0,5.0,21.0,146.0,3.0,Mandatory,75.7,C,Pass
29.0,Male,25217.0,0.0,1.0,,Yes,2.62,2.0,52.7,2.0,1.0,87.0,18.0,122.0,69.0,1.0,67.0,57.0,84.0,80.0,80.0,1660.0,8.0,,1.0,1.0,2.0,8.4,3.0,22.0,1.0,3.0,3.0,22.0,93.0,2.0,Elective,70.2,C,Pass
29.0,Male,20640.0,1.0,1.0,102.0,No,2.15,2.0,84.0,51.0,96.0,90.0,13.0,22.0,65.0,1.0,54.0,66.0,90.0,65.0,83.0,13.0,16.0,7.0,22.0,4.0,2.0,3.9,4.0,6.0,6.0,6.0,1.0,27.0,159.0,3.0,Mandatory,68.8,C,
20.0,Female,22354.0,4.0,5.0,83.0,No,3.67,2.0,93.7,23.0,23.0,96.0,,33.0,63.0,2.0,,85.0,87.0,48.0,15.0,59.0,35.0,5.0,46.0,3.0,9.0,4.3,0.0,37.0,6.0,10.0,2.0,28.0,92.0,2.0,Mandatory,83.1,B,Pass
22.0,Male,23222.0,3.0,2.0,43.0,No,2.75,3.0,93.4,19.0,84.0,62.0,16.0,12.0,74.0,0.0,78.0,58.0,15.0,31.0,72.0,572.0,26.0,9.0,24.0,12.0,7.0,9.1,10.0,0.0,4.0,0.0,4.0,10.0,111.0,1.0,Mandatory,55.8,D,Pass
24.0,Male,18767.0,,3.0,39.0,Yes,1.9,0.0,53.0,9.0,11.0,48.0,19.0,48.0,84.0,1.0,90.0,92.0,63.0,7.0,17.0,464.0,42.0,13.0,34.0,10.0,6.0,9.8,1.0,28.0,8.0,5.0,2.0,20.0,151.0,4.0,Mandatory,66.8,C,Pass
25.0,Female,13355.0,1.0,2.0,44.0,Yes,1.43,1.0,90.4,63.0,12.0,91.0,15.0,195.0,73.0,2.0,93.0,55.0,76.0,20.0,29.0,1859.0,73.0,10.0,42.0,13.0,5.0,3.2,9.0,34.0,0.0,5.0,5.0,5.0,125.0,3.0,Elective,65.4,C,Pass
29.0,Female,12601.0,5.0,3.0,1.0,Yes,3.08,1.0,75.1,26.0,42.0,61.0,12.0,46.0,87.0,3.0,55.0,78.0,13.0,87.0,71.0,1783.0,25.0,10.0,34.0,4.0,6.0,7.1,8.0,15.0,10.0,5.0,2.0,39.0,158.0,4.0,Elective,64.3,C,Pass
28.0,Female,19144.0,2.0,3.0,40.0,Yes,2.99,3.0,75.0,48.0,97.0,24.0,15.0,72.0,77.0,2.0,61.0,55.0,60.0,72.0,97.0,1216.0,70.0,,14.0,9.0,4.0,3.9,1.0,3.0,0.0,6.0,1.0,1.0,62.0,4.0,Mandatory,67.3,C,Pass
24.0,Female,7243.0,5.0,3.0,51.0,Yes,2.08,1.0,78.9,51.0,30.0,98.0,18.0,24.0,90.0,0.0,76.0,69.0,53.0,75.0,54.0,1257.0,19.0,5.0,18.0,14.0,7.0,6.6,10.0,28.0,8.0,2.0,2.0,17.0,36.0,2.0,Elective,74.6,C,Pass
26.0,Female,22336.0,1.0,5.0,16.0,Yes,1.49,2.0,70.4,17.0,5.0,14.0,19.0,176.0,54.0,1.0,92.0,65.0,35.0,72.0,65.0,1954.0,94.0,12.0,26.0,12.0,7.0,5.8,8.0,18.0,1.0,8.0,3.0,1.0,150.0,4.0,Elective,76.2,C,Pass
22.0,Male,19326.0,4.0,3.0,49.0,Yes,3.15,3.0,85.7,48.0,77.0,74.0,18.0,157.0,52.0,3.0,57.0,60.0,94.0,69.0,13.0,1363.0,82.0,14.0,5.0,12.0,,4.4,5.0,0.0,2.0,5.0,2.0,9.0,164.0,3.0,Elective,74.9,C,Pass
27.0,Male,21079.0,0.0,3.0,119.0,Yes,,2.0,66.1,59.0,97.0,55.0,19.0,195.0,63.0,0.0,99.0,67.0,70.0,22.0,76.0,1884.0,,8.0,28.0,5.0,7.0,4.1,5.0,13.0,2.0,7.0,1.0,33.0,189.0,2.0,Elective,75.6,B,Pass
28.0,Male,19680.0,2.0,4.0,111.0,Yes,3.59,,87.4,53.0,55.0,32.0,17.0,118.0,50.0,2.0,92.0,70.0,48.0,98.0,36.0,1864.0,34.0,14.0,14.0,1.0,1.0,5.7,0.0,30.0,1.0,0.0,2.0,28.0,118.0,0.0,Mandatory,78.3,C,Pass
20.0,Male,12594.0,3.0,4.0,40.0,No,3.18,2.0,96.3,58.0,10.0,66.0,14.0,137.0,83.0,3.0,68.0,97.0,91.0,2.0,90.0,488.0,74.0,14.0,49.0,14.0,7.0,3.1,9.0,,9.0,9.0,5.0,29.0,179.0,0.0,Elective,68.9,C,Pass
